id_univoco,hash_contenuto,titolo,testo_completo,data_pubblicazione,fonte,link,ente_origine,paese,importo_eur,azienda_sanzionata,tipo_violazione,data_scraping,fonte_tecnica,ong_collegata,Ambito_Geografico,livello_allarme,Entita_Coinvolte,Sentiment_Direzione,Parole_Chiave,topic_label,confidence,cluster_id,is_primary
955e59be9fa3225e419c9bde7eb0b0aa1bc8a5e9e24e0125609d62f697598671,1676a4871b204a839df281c785233522794f5c2bbe029a35e0540d62da14daca,[Germany] Food craft company (unknown) – LfDI (Baden-Württemberg),"[Germany] Food craft company (unknown) – LfDI (Baden-Württemberg). Articoli: Article 5(1)(f) GDPR. Tipo: Investigation. Sommario: The LfDI (Baden-Württemberg) imposed a fine of EUR 100,000 on an medium-sized food craft company. The data controller unlawfully processed personal data and violated [[Article 5 GDPR#1f|Article 5(1)(f) GDPR]]. It also did not process personal data with an appropriate level of security, as required by [[Article 32 GDPR]]. ==English Summary== ===Facts=== The company accepted applications via an applicant portal integrated into its website. However, the data transmission was not encrypted. Th",30.01.2020,GDPR Fines - enforcementtracker/gdprhub,"https://www.baden-wuerttemberg.datenschutz.de/wp-content/uploads/2020/01/35.-T%C3%A4tigkeitsbericht-f%C3%BCr-den-Datenschutz-Web.pdf#page=44&zoom=100,0,0",LfDI (Baden-Württemberg),Germany,100000.0,Food craft company (unknown),Investigation,2026-05-23T01:15:49.472309,gdprhub.eu,AI Forensics,Italia,2,"['Baden-Württemberg || Stati e Luoghi', 'Violated || Aziende e Org Private', 'Germany || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['company', 'an', 'data', 'gdpr', 'the']",Non classificato,0.0,-1,True
00f0d1f723bd22cd11b5ca4c35d2906b02eb671bed06c61107fffc57b474fad4,5b0152bc57f86456597e29750aa9752dc5ca32e14fef273723d32b069bf1ccf9,"[Spain] Vodafone España, S.A.U A.A.A. – AEPD (Spain)","[Spain] Vodafone España, S.A.U A.A.A. – AEPD (Spain). Articoli: Article 6(1) GDPR. Tipo: Complaint. Sommario: The AEPD decided to initiate disciplinary proceedings against Vodafone España, S.A.U. and impose a fine of € 100.000 for the alleged infringement of Article 6(1) GDPR. ==English Summary== ===Facts=== The complainant filed a complaint against Vodafone España, S.A.U. (respondent) with the Spanish Data Protection Agency (AEPD) on 16 May 2019. On 20 February 2019 the complainant received an email with an invoice for an alleged contracted telephone line from Vodafone España, S.A.U. Despite the",28.11.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00405-2019.pdf,AEPD (Spain),Spain,100000.0,"Vodafone España, S.A.U A.A.A.",Complaint,2026-05-23T01:15:50.418394,gdprhub.eu,AI Forensics,Italia,2,"['S.A.U. And || Aziende e Org Private', 'Spain || Aziende e Org Private', 'S.A.U. Despite || Aziende e Org Private', 'Respondent || Stati e Luoghi', 'S.A.U. || Aziende e Org Private', 'Against Vodafone España || Aziende e Org Private', 'Vodafone España || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['españa', 'vodafone', 'aepd', 'an', 'the']",Non classificato,0.0,2,False
c1c500a8717df2c348f1d754c21787fc5e6727177b2dfc18b8a6369d09b23147,6679f8fe7918a25dd54722151d23e0b5c8834854ce91e73c7222d09b42aca52e,[Spain] VODAFONE ESPAÑA – AEPD (Spain),"[Spain] VODAFONE ESPAÑA – AEPD (Spain). Articoli: Article 5(1)(f) GDPR. Tipo: Complaint. Sommario: The AEPD imposed a fine of EUR 50,000 on Vodafone España, S.A.U. (data controller), due to the breach of its duty of processing personal data according to the principle of confidentiality, as required by [[Article 5 GDPR#1f|Article 5(1)(f) GDPR]]. ==English Summary== ===Facts=== The fine followed a complaint submitted by a Spanish citizen who claimed that the data controller had sent some services invoices to her neighbour, and that, although the letters were clearly addressed to that neig",03.02.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00275-2019.pdf,AEPD (Spain),Spain,50000.0,VODAFONE ESPAÑA,Complaint,2026-05-23T01:15:51.268057,gdprhub.eu,AI Forensics,Italia,2,"['Spain || Stati e Luoghi', 'S.A.U. || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['españa', 'vodafone', 'the', 'to', 'that']",Non classificato,0.0,2,False
1ee55bb2c026e7c6351cf98b61a16a5234dcb977460f04ab6395368d7ec91407,eaf22157ce245021c61a3c723729681f5e87afc2cd401311c0737a2470048b9e,[Spain] CaixaBank S.A. – AEPD (Spain),"[Spain] CaixaBank S.A. – AEPD (Spain). Articoli: Article 33 GDPR. Tipo: Investigation. Sommario: The AEPD decided that the corrective actions taken by CaixaBank S.A. after the reported data breach were in accordance with the data protection law. ==English Summary== ===Facts=== On 30 May 2019 CaixaBank S.A. notified the Spanish Data Protection Agency (AEPD) about a security breach relating to the paper documentation which related to its customers and which was deposited in a public waste container. There was no evidence, but it could not be ruled out that the documentation did not con",21.01.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/e-08501-2019.pdf,AEPD (Spain),Spain,,CaixaBank S.A.,Investigation,2026-05-23T01:15:52.018361,gdprhub.eu,AI Forensics,Italia,2,"['Spain || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['the', 'protection', 'aepd', 'breach', 'which']",Non classificato,0.0,-1,True
12cb532ed1369e0a44030902ce2e3aa688fb5f40fe9f66e6a1046b7e02f44ad4,1c3cd699dcd0e852ee9126be7826bba5833b57f59b4b0c2a919272d877a0f3ff,[Spain] CGT Sector Federal de Telemarketing A.A.A. – AEPD (Spain),"[Spain] CGT Sector Federal de Telemarketing A.A.A. – AEPD (Spain). Articoli: Article 17 GDPR. Tipo: Complaint. Sommario: The AEPD dismissed the complaint regarding the right ""to be forgotten"" exercised by a complainant pursuant to Article 17 GDPR and analysed the exercise of the rights under Articles 15-22 GDPR. ==English Summary== ===Facts=== On 15 February 2019, Mrs A.A.A. (hereinafter, the complainant) exercised her right to erasure against CGT Sector Federal de Telemarketing (hereinafter, the respondent), but had not received a response to her request. In particular, the request included that complain",07.01.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/td-00262-2019.pdf,AEPD (Spain),Spain,,CGT Sector Federal de Telemarketing A.A.A.,Complaint,2026-05-23T01:15:52.818096,gdprhub.eu,AI Forensics,Italia,2,"['Spain || Stati e Luoghi', 'The Complainant || Personaggi Pubblici', 'Exercised Her Right To Erasure Against || Personaggi Pubblici', 'The Respondent || Personaggi Pubblici', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['the', 'de', '17', 'exercised', 'her']",Non classificato,0.0,-1,True
6e8dcf6e9ac7c809494d7f0abc2a58d5040e34745cd145b856d940a4a8ca4125,3978cfe62fcd45a53e10a1776a7018c446728334320385774b46f28355a765f6,[Spain] XFERA MÓVILES – AEPD (Spain),"[Spain] XFERA MÓVILES – AEPD (Spain). Articoli: Article 6(1)(a) GDPR. Tipo: Investigation. Sommario: Following an investigation the Spanish Data Protection Authority imposed a fine of EUR 60,000 on XFERA MÓVILES for violation of Article 6(1)(a) GDPR. ==English Summary== ===Facts and questions arising=== Ms Y subscribed a contract with Xfera Moviles for the provision of an internet connection. After a few months, the company interrupts the service. Following a phone request, Ms Y learned that she was no longer a party to the contract. In fact, although she was still paying for it, the serv",04.02.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00227-2019.pdf,AEPD (Spain),Spain,60000.0,XFERA MÓVILES,Investigation,2026-05-23T01:15:53.703092,gdprhub.eu,AI Forensics,Italia,2,"['Spain || Stati e Luoghi', 'Article || Personaggi Pubblici', 'After || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['the', 'following', 'for', 'spain', 'an']",Non classificato,0.0,-1,True
79301e78a1677715c5c042f2339f01ba27298f15c576303840d783ff10118b06,a19d7d66ab048516e9044c6b7393744d12a7f3081b52eb651538cb9a6c7753c8,"[Spain] ZHANG BORDETA 2006 S.L., D.G. GUARDIA CIVIL – AEPD (Spain)","[Spain] ZHANG BORDETA 2006 S.L., D.G. GUARDIA CIVIL – AEPD (Spain). Articoli: Article 5(1)(c) GDPR. Tipo: Complaint. Sommario: The AEPD initiated sanctions proceedings against a catering company and imposed a fine of EUR 6,000, which could be reduced to EUR 3,600. The company had set security cameras outside of the restaurant, contravening the principle of data minimization, as required in [[Article 5 GDPR#1c|Article 5(1)(c) GDPR]]. ==English Summary== ===Facts=== The AEPD examined a complaint submitted by a unit of the police against a catering company that set a video surveillance system on its restaurant. Some",,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00397-2019.pdf,AEPD (Spain),Spain,3600.0,"ZHANG BORDETA 2006 S.L., D.G. GUARDIA CIVIL",Complaint,2026-05-23T01:15:54.501245,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'Article || Personaggi Pubblici', 'GDPR || Leggi e Regolamentazioni || EU', 'AMI || Tecnologie || IA', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['company', 'aepd', 'eur', 'the', 'against']",Non classificato,0.0,-1,True
97d37503aeb9267a73ad9ac9a548f8a1936550a14e4e0349780de99ca89c2f27,ca5d262365b48a4ca4468c8a29788bd398cb5767d502f604e2ea12b9c9a0ed06,"[Spain] IBERIA LÍNEAS AÉREAS DE ESPAÑA, S.A. – AEPD (Spain)","[Spain] IBERIA LÍNEAS AÉREAS DE ESPAÑA, S.A. – AEPD (Spain). Articoli: Article 6 GDPR. Tipo: Investigation. Sommario: Following an investigation the AEPD imposed a fine of 20.000 EUR on IBERIA Airlines for the violation of [[Article 6 GDPR#1f|Article 6(1)(f) GDPR]], when further sending unsolicited emails after a customer has requested the deletion of his data. ==English Summary== ===Facts and questions arising=== In 2019, Mr D, a customer of Iberia Airlines, requested the company to delete all his personal data, including those concerning an ongoing Loyalty Program. Although the controller confirmed the",07.02.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00402-2019.pdf,AEPD (Spain),Spain,20000.0,"IBERIA LÍNEAS AÉREAS DE ESPAÑA, S.A.",Investigation,2026-05-23T01:15:55.296720,gdprhub.eu,AI Forensics,Italia,2,"['Spain || Stati e Luoghi', 'Iberia Airlines For The || Aziende e Org Private', 'Iberia Airlines || Aziende e Org Private', 'S.A. – Aepd || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['the', 'requested', 'his', 'of', 'aepd']",Non classificato,0.0,-1,True
a0b9532cc7456925a3be43140c6da42deee99755bcb910d471a5baf2d9ce4a7f,53acc9f400681ea37fcaccf42f16d9679db17347f4abc9dd1d14bfa47d9287ff,[Austria] Anonymous – DSB (Austria),[Austria] Anonymous – DSB (Austria). Articoli: Article 32 GDPR. Tipo: Complaint. Sommario: <!--Here the main article starts--> The DSB found an [[Article 32 GDPR]] violation where a dating platform did not require a double opt-in confirmation for email addresses used in the sign-up process. ==English Summary== ===Facts=== The email address of a minor (complainant) was used to register an account on two dating websites of the respondent. The complainant's email address subsequently received dating-related emails sent by the respondent. These emails included 'contact recommendati,09.10.2019,GDPR Fines - enforcementtracker/gdprhub,https://www.ris.bka.gv.at/Dokumente/Dsk/DSBT_20191009_DSB_D130_073_0008_DSB_2019_00/DSBT_20191009_DSB_D130_073_0008_DSB_2019_00.html,DSB (Austria),Austria,,Anonymous,Complaint,2026-05-23T01:15:56.110432,gdprhub.eu,Amnesty Italia,Italia,2,"['Was Used To || Personaggi Pubblici', 'Austria || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['email', 'emails', 'austria', 'dsb', 'address']",Non classificato,0.0,-1,True
0c6eb2a808b746f5eb673cb046e2f7efbf62811d948feffc6d5813d0a86b829f,9d48522294cf83287f3914a8d8c825ca418b5c7f8878868436c1ddf23144cff2,[Italy] TIM S.p.A. – Garante per la protezione dei dati personali (Italy),"[Italy] TIM S.p.A. – Garante per la protezione dei dati personali (Italy). Articoli: Article 4 GDPR. Tipo: Complaint. Sommario: 15 January 2020, the Italian Data Protection Authority (Garante) imposed a fine of € 27.802.946 on a telecommunications company, TIM S.p.A. Following hundreds complaints related to the receipt of unsolicited promotional calls, investigations pursued by the Italian Authority revealed several unlawful processes of personal data for the purpose of promotional activities. ==English Summary== ===Facts=== The Garante examined different complaints relating to unsolicited promotional calls recei",15.01.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/9256486,Garante per la protezione dei dati personali (Italy),Italy,27802946.0,TIM S.p.A.,Complaint,2026-05-23T01:15:56.982034,gdprhub.eu,Amnesty Italia,Italia,2,"['A. Following Hundreds || Personaggi Pubblici', 'Italy || Stati e Luoghi', 'To Unsolicited || Stati e Luoghi', 'A. – Garante || Istituzioni', 'Tim S.P || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'AMI || Tecnologie || IA', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['authority', 'complaints', 'the', 'of', 'purpose']",Non classificato,0.0,-1,True
f692fd6715e2bf623b871113baf928b373fee660acb690f129b7d6749d5089af,c10edc01f317b2dc19f0cbe46a6698bb9eb05ba94a581fb3afff2626a7556d15,[Spain] Regional Government of Andalucía (Departement of Education) – AEPD (Spain),"[Spain] Regional Government of Andalucía (Departement of Education) – AEPD (Spain). Articoli: Article 5(1)(c) GDPR. Tipo: Complaint. Sommario: 3 February 2020, the Regional Government of Andalucía was subject to a reprimand for disclosing and publishing personal data of the candidates who participated in a selective concours for the incorporation of High School teachers. The data controller, in this case the public administration, breached Articles 5(1)(c) and 5(1)(f) GDPR. ==English Summary== ===Facts=== The AEPD examined a complaint submitted by an anonymous citizen against the Regional Government of Andalucía (Department of E",03.02.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00374-2018.pdf,AEPD (Spain),Spain,,Regional Government of Andalucía (Departement of Education),Complaint,2026-05-23T01:15:57.826032,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'Article || Personaggi Pubblici', 'Reprimand For Disclosing And || Aziende e Org Private', 'Department Of E || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'AMI || Tecnologie || IA', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['of', 'the', 'spain', 'aepd', 'who']",Non classificato,0.0,-1,True
dd0d6ac8d03933de4955184b7a4b8fc5dddf8bbed15a1aa354439c5b60ac217f,863ec365f9ea07e9f7ec4e9ac0a177b436c45889c237f2cc16d5c95cbed95d1c,[Italy] Istat – Garante per la protezione dei dati personali (Italy),"[Italy] Istat – Garante per la protezione dei dati personali (Italy). Articoli: . Tipo: . Sommario: With the provision No. 10 of 23 january 2020, the Italian Data Protection Authority assessed Istat's request for authorization to process data, pursuant to article 2-quinquiesdecies of the Privacy Code (Legislative Decree 196/2003). ==English Summary== ===Facts=== With the provision No. 10 of 23 january 2020, the Italian Data Protection Authority assessed Istat's request for authorization to process data, pursuant to article 2-quinquiesdecies of the Privacy Code (Legislative Decree 196/2",23.01.2020,GDPR Fines - enforcementtracker/gdprhub,https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/9261093,Garante per la protezione dei dati personali (Italy),Italy,,Istat,,2026-05-23T01:15:58.682856,gdprhub.eu,Access Now,Italia,2,"['Italy || Stati e Luoghi', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['no', 'authority', 'protection', 'process', 'privacy']",Non classificato,0.0,-1,True
889ff4ff089001d0391e40cc2b2567be15dc4442bcbbbf86c5f073dcde3d0fca,237d8eac6d09006f1cba058a2570562f1aa1495727e6fb78bfcc3975933ed841,[Spain] Partido Socialista Obrero Español – AEPD (Spain),[Spain] Partido Socialista Obrero Español – AEPD (Spain). Articoli: Article 21(1) GDPR. Tipo: Complaint. Sommario: <!--Here the main article starts--> The claimant filed a complaint with the AEPD against the political party Partido Socialista Obrero Español (PSOE) for failing respect his right to object to the processing of information as they sent him political advertisement by email. ==English Summary== ===Facts=== The electoral roll list was sent to political parties. The lists were updated up until a deadline. Persons who had objected to being on the lists within the deadline were removed from the,14. 2. 2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/ps-00337-2019.pdf,AEPD (Spain),Spain,,Partido Socialista Obrero Español,Complaint,2026-05-23T01:15:59.468083,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'Psoe || Aziende e Org Private', 'Article || Personaggi Pubblici', 'Partido Socialista Obrero Español || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['political', 'the', 'were', 'sent', 'to']",Non classificato,0.0,-1,True
cafe4f7975bf3cddcaa4c225e04570e355305db86c2313e27ac859498e2345f3,338a71d19d21f332d9f2629bd0021e3571e77288503fba76f91c7d413336b03a,[Spain] Telefónica – AEPD (Spain),"[Spain] Telefónica – AEPD (Spain). Articoli: Article 32 GDPR. Tipo: Investigation. Sommario: <!--Here the main article starts--> The Spanish Data Protection Agency (AEPD) decided not to take further actions on Telefónica as data controller for a possible personal data breach affecting confidentiality, as per Article 32 GDPR. ==English Summary== ===Facts=== The decision is the consequence of the notification of a possible personal data breach submitted by Telefónica (data controller) stating that some documentation (backup records) to be kept by an external security company locate",5. 2. 2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/e-06179-2019.pdf,AEPD (Spain),Spain,,Telefónica,Investigation,2026-05-23T01:16:00.268768,gdprhub.eu,AI Forensics,Italia,2,"['Spain || Stati e Luoghi', 'Telefónica || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['breach', '32', 'data', 'as', 'the']",Non classificato,0.0,-1,True
64bab13a9bb2f0d53b3d5cfa1c5fb44039e8c9c6a4514e3404c65950d8ef1f16,e0a37cdcf9c1a4c40cfee922ad64a8521f61d2853bb85d167bcd4053f6429b03,"[Spain] Google LLC (Google Spain, S.L.) – AEPD (Spain)","[Spain] Google LLC (Google Spain, S.L.) – AEPD (Spain). Articoli: Article 17 GDPR. Tipo: Investigation. Sommario: <!--Here the main article starts--> The Spanish Data Protection Agency (AEPD) decided not to take further actions on Google, LLC (Google Spain, S.L.) and Facebook Spain, S.L. as data controllers for the non-compliance with the right to be forgotten of a Spanish citizen, as per Article 17 GDPR. ==English Summary== ===Facts=== The decision is the consequence of a complaint submitted by a Spanish citizen stating that both data controllers included some links and publications related to a crim",5. 2. 2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/e-00378-2020.pdf,AEPD (Spain),Spain,,"Google LLC (Google Spain, S.L.)",Investigation,2026-05-23T01:16:01.072415,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['google', 'spain', 'spanish', '17', 'the']",Non classificato,0.0,-1,True
f5427a9eead3187d1c7763414cd1ea8b8f95f740785c2188f2cf8b24ef92b5bd,c706686dd15e53fd10e6e37b555f8a4699b65bd0e84616620534d0fdf978e4e2,[Belgium] Anonymous – APD/GBA (Belgium),"[Belgium] Anonymous – APD/GBA (Belgium). Articoli: Article 12 GDPR. Tipo: Complaint. Sommario: <!--Here the main article starts--> The Belgian DPA (APD/GBA) reaffirms the importance of the data subjects’ rights, especially when the data processing involves special categories of personal data as understood by Article 9 GDPR. ==English Summary== ===Facts=== The plaintiff had used the defendant’s services, a nonprofit organization, for medical care. Afterwards, she received a communication from that same organization, informing her of the enrolment of its managing director on a regiona",17. 12. 2019,GDPR Fines - enforcementtracker/gdprhub,https://autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-13-2019.pdf,APD/GBA (Belgium),Belgium,2000.0,Anonymous,Complaint,2026-05-23T01:16:01.765971,gdprhub.eu,AI Forensics,Italia,2,"['Regiona || Stati e Luoghi', 'Afterwards || Aziende e Org Private', 'Belgium || Stati e Luoghi', 'The Belgian || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito']",NEUTRALE,"['the', 'apd', 'belgium', 'gba', 'of']",Non classificato,0.0,-1,True
38186000bce93360204e85d06cf1af62f96d884d77a2a348c6446391e96f7bc5,c0ed4cc8be0e547c2f330dd4de2bd5efdb6dff2997fae020de62766fce83515d,[Spain] PEPEMOBILE. S.L. – AEPD (Spain),"[Spain] PEPEMOBILE. S.L. – AEPD (Spain). Articoli: Article 17 GDPR. Tipo: Investigation. Sommario: <!--Here the main article starts--> The AEPD received a complaint from a citizen who tried to exercise the right to erasure pursuant to Article 17 GDPR. The controller did not respond to the request. As such, the AEDP notified the controller of responding within ten business days with either a confirmation of the data being deleted or a reasoning for not deleting the data. ==English Summary== ===Facts=== The complainant filed a request with PEPEMOBILE. SL for the deletion of their data th",4. 2. 2020,GDPR Fines - enforcementtracker/gdprhub,https://www.aepd.es/es/documento/td-00306-2019.pdf,AEPD (Spain),Spain,,PEPEMOBILE. S.L.,Investigation,2026-05-23T01:16:02.581199,gdprhub.eu,Amnesty Italia,Italia,2,"['Spain || Stati e Luoghi', 'Aedp || Aziende e Org Private', 'GDPR || Leggi e Regolamentazioni || EU', 'ICO || Istituzioni || Regno Unito', 'AEPD || Istituzioni || Spagna']",NEUTRALE,"['the', '17', 'request', 'to', 'controller']",Non classificato,0.0,-1,True
